7.0,772556
5.0,524238
8.0,730118
4.0,351734
4.0,341694
9.0,919294
4.0,345838
1.0,191966
4.0,331654
0.0,64699
3.0,434422
5.0,609988
4.0,472942
6.0,507038
5.0,632332
4.0,431430
2.0,228694
10.0,893822
0.0,34396
0.0,35051
10.0,931014
10.0,940382
3.0,348558
3.0,426126
9.0,920342
6.0,527622
5.0,641956
1.0,215966
10.0,857878
4.0,370238
0.0,56254
8.0,727310
4.0,459966
5.0,527022
5.0,509798
3.0,462078
5.0,560534
3.0,389926
4.0,334734
0.0,31195
1.0,246734
0.0,38077
6.0,587550
8.0,805651
4.0,383038
6.0,644844
6.0,507886
1.0,224862
8.0,706420
8.0,708444
2.0,143958
5.0,621300
1.0,251478
4.0,396918
5.0,616028
3.0,397374
4.0,461430
0.0,133032
7.0,786214
2.0,175614
7.0,675764
1.0,140102
6.0,615412
10.0,872806
6.0,666028
8.0,790690
6.0,619404
1.0,165862
7.0,785054
2.0,299734
2.0,253886
1.0,202614
2.0,179710
10.0,927078
7.0,738782
8.0,714324
2.0,186254
3.0,341182
1.0,220102
6.0,560966
4.0,319462
5.0,623804
3.0,352206
8.0,763286
2.0,222246
3.0,360006
2.0,294694
8.0,725142
5.0,570158
0.0,49528
1.0,178374
4.0,350790
1.0,230638
8.0,811627
8.0,701172
2.0,202030
6.0,499854
2.0,156518
0.0,93068
4.0,374110
8.0,704380
3.0,472262
2.0,205326
8.0,822739
7.0,802691
1.0,311710
3.0,487478
3.0,325422
2.0,252270
0.0,117117
2.0,192342
1.0,223830
2.0,149006
1.0,148606
1.0,203710
0.0,51338
0.0,68024
3.0,411758
3.0,444766
0.0,73323
4.0,343566
3.0,430358
5.0,583710
2.0,181246
6.0,581590
4.0,477838
5.0,575134
0.0,67587
0.0,114424
9.0,886206
0.0,124618
8.0,688820
8.0,716212
7.0,790138
6.0,601124
7.0,775519
0.0,65110
3.0,465710
6.0,547190
7.0,753990
3.0,415670
4.0,360734
1.0,313774
7.0,812075
9.0,869806
8.0,700044
2.0,174710
8.0,702292
1.0,229358
5.0,654364
8.0,838987
2.0,244766
1.0,279726
5.0,496550
3.0,390862
10.0,927966
6.0,556870
4.0,457318
1.0,142358
1.0,154470
9.0,863070
1.0,290062
4.0,401046
6.0,503206
5.0,542110
2.0,219566
7.0,679316
1.0,211774
1.0,276254
6.0,537190
7.0,683628
2.0,185086
9.0,941966
0.0,46566
1.0,176230
2.0,198702
6.0,495462
9.0,877214
4.0,357078
7.0,689180
1.0,206918
6.0,642932
0.0,108858
1.0,228078
9.0,909398
7.0,795202
2.0,144694
8.0,827179
3.0,326334
2.0,237518
10.0,910886
0.0,74885
4.0,439294
9.0,887150
9.0,905806
7.0,685236
5.0,593588
3.0,485822
0.0,21076
4.0,392006
2.0,285798
1.0,253142
8.0,795842
8.0,740326
8.0,746950
10.0,939542
4.0,372566
5.0,561406
5.0,592532
8.0,765598
2.0,154806
7.0,806299
8.0,812651
3.0,432446
2.0,208254
5.0,522222
8.0,683188
6.0,538270
6.0,549998
3.0,356654
7.0,769357
8.0,715292
6.0,588308
4.0,353654
3.0,376158
0.0,53668
0.0,69292
3.0,349254
1.0,295518
7.0,710260
4.0,466750
0.0,46494
4.0,366958
2.0,280486
8.0,793306
1.0,190478
0.0,94395
6.0,648948
3.0,382542
4.0,391246
0.0,100686
1.0,288414
6.0,572374
7.0,750294
8.0,694116
5.0,669300
8.0,684804
8.0,695132
7.0,741958
1.0,142982
6.0,540846
6.0,564454
0.0,119837
1.0,241262
4.0,412718
3.0,392918
6.0,509398
8.0,742350
1.0,271758
9.0,928518
2.0,190774
9.0,897054
1.0,263150
2.0,230006
6.0,542422
3.0,398174
7.0,762214
3.0,327150
9.0,924174
9.0,875902
9.0,864785
6.0,606900
2.0,171798
7.0,831067
3.0,373014
2.0,140446
5.0,500286
4.0,337926
6.0,545718
8.0,739334
7.0,845195
1.0,151534
8.0,772044
0.0,61411
5.0,495734
6.0,653284
5.0,622580
8.0,724318
9.0,917262
5.0,539734
5.0,588892
8.0,689540
1.0,164742
4.0,348798
1.0,197214
8.0,788286
3.0,324422
3.0,453470
7.0,677572
8.0,804475
7.0,680156
4.0,318142
7.0,832227
6.0,625708
4.0,371862
3.0,388198
8.0,699052
3.0,320414
10.0,942486
1.0,300846
6.0,526542
7.0,697644
8.0,750750
7.0,850819
10.0,911630
5.0,662900
2.0,193390
8.0,760006
7.0,737494
10.0,935150
1.0,174158
8.0,728310
8.0,814643
10.0,915830
4.0,327694
7.0,689924
1.0,159374
2.0,290790
8.0,830531
4.0,317542
0.0,53887
2.0,241926
4.0,369462
4.0,325878
9.0,883446
8.0,774999
6.0,512710
7.0,787542
6.0,592972
5.0,576038
1.0,199870
9.0,869126
8.0,751886
6.0,570534
6.0,504126
2.0,172782
10.0,892766
1.0,153558
10.0,941078
7.0,818091
0.0,79500
9.0,898134
2.0,284038
7.0,781438
0.0,106590
7.0,827723
6.0,549302
9.0,936278
10.0,888638
7.0,821171
6.0,516214
8.0,676180
1.0,208662
8.0,749598
8.0,731038
3.0,374558
5.0,497526
7.0,727830
7.0,823299
1.0,278006
10.0,938678
7.0,739894
7.0,814075
5.0,501158
9.0,912398
8.0,823779
3.0,379894
4.0,452982
10.0,891702
6.0,510358
5.0,660732
10.0,918750
2.0,217590
1.0,182702
1.0,214958
8.0,831667
6.0,522558
4.0,389382
8.0,801987
5.0,577246
5.0,587942
8.0,826075
3.0,421646
0.0,83016
7.0,810067
10.0,905454
2.0,240526
2.0,188430
2.0,197590
10.0,936758
1.0,234014
5.0,656428
8.0,736822
8.0,732958
3.0,372238
3.0,330894
5.0,523246
2.0,166366
0.0,108102
8.0,785598
8.0,847123
1.0,144310
4.0,329478
9.0,861238
1.0,291870
7.0,767294
0.0,26609
7.0,675252
2.0,196798
5.0,602868
9.0,929502
9.0,855875
0.0,35985
8.0,832843
1.0,160342
3.0,380926
1.0,162270
4.0,358646
5.0,568062
6.0,621900
1.0,217142
9.0,855203
9.0,913254
1.0,150190
8.0,852963
2.0,223222
4.0,380470
2.0,136382
7.0,702836
5.0,626308
0.0,80598
8.0,726270
0.0,48969
7.0,729718
2.0,138302
4.0,323974
7.0,743062
6.0,555878
7.0,696596
5.0,567078
7.0,800263
9.0,935510
3.0,365686
2.0,146454
10.0,868814
3.0,457982
7.0,811115
3.0,333094
9.0,881718
6.0,580694
2.0,239062
3.0,436342
2.0,289134
8.0,767796
7.0,780015
1.0,225006
8.0,721534
10.0,894718
4.0,365222
8.0,768781
