5.0,272894
10.0,534113
1.0,114758
6.0,323884
2.0,170078
9.0,501585
2.0,93694
1.0,118142
9.0,475977
3.0,235686
7.0,449785
3.0,267494
7.0,433153
9.0,502833
7.0,445769
9.0,504337
8.0,425481
0.0,4980
5.0,278540
8.0,372117
9.0,518513
0.0,56976
6.0,350980
5.0,284244
5.0,287820
7.0,370469
2.0,137374
8.0,416657
2.0,130366
3.0,198758
8.0,368985
8.0,362746
0.0,89552
6.0,309444
8.0,406577
1.0,158830
5.0,324868
6.0,281308
1.0,121238
1.0,155062
2.0,179598
7.0,428385
4.0,244350
10.0,454449
0.0,72644
3.0,234270
3.0,260774
0.0,13569
5.0,305012
5.0,299796
1.0,167518
7.0,376388
5.0,270542
1.0,110406
3.0,203190
5.0,282052
0.0,15376
10.0,497697
3.0,254990
2.0,143654
9.0,451161
7.0,427177
7.0,366458
0.0,50439
10.0,495017
7.0,374965
9.0,488905
0.0,78140
8.0,363731
4.0,197630
1.0,94358
1.0,111734
8.0,395721
6.0,273260
8.0,403041
0.0,45542
10.0,524089
3.0,184814
10.0,472137
8.0,415633
2.0,111046
9.0,450017
1.0,106262
9.0,523329
3.0,263982
7.0,422673
1.0,97430
1.0,136758
2.0,155790
6.0,293068
9.0,508977
4.0,230038
7.0,395213
5.0,302476
10.0,457233
7.0,367506
10.0,513209
0.0,50060
4.0,263230
9.0,535081
3.0,242422
8.0,405705
7.0,396321
6.0,289548
3.0,248294
4.0,231022
6.0,271726
9.0,471393
3.0,186710
10.0,494497
2.0,113838
8.0,435425
6.0,321868
3.0,247214
7.0,402521
7.0,405017
2.0,100246
9.0,480873
1.0,107678
1.0,176710
5.0,293708
7.0,377749
7.0,412041
9.0,499081
3.0,221670
6.0,275932
4.0,236382
5.0,280788
6.0,327884
4.0,241702
6.0,314476
1.0,132702
2.0,140382
3.0,229438
5.0,317284
4.0,254270
4.0,232270
8.0,412593
5.0,298604
8.0,383236
8.0,436785
6.0,297996
5.0,277484
2.0,162966
8.0,377014
8.0,419857
0.0,78681
2.0,108350
10.0,455833
1.0,103326
0.0,15951
6.0,279004
4.0,195662
5.0,322852
4.0,228958
5.0,332932
2.0,115614
8.0,449185
8.0,447913
2.0,112382
0.0,44414
4.0,218638
8.0,398209
8.0,430145
9.0,482401
4.0,225790
5.0,306252
1.0,160518
3.0,226206
8.0,431289
9.0,460817
0.0,14808
3.0,230478
4.0,255726
6.0,308092
10.0,522449
6.0,274228
1.0,116478
5.0,274708
3.0,256398
3.0,252206
9.0,537017
4.0,214246
0.0,47524
4.0,206382
10.0,484793
4.0,199966
9.0,472881
1.0,174614
2.0,109766
1.0,122894
6.0,306852
1.0,104798
9.0,479153
9.0,495721
4.0,210334
0.0,26667
3.0,228422
4.0,268270
1.0,119678
8.0,442073
1.0,143006
7.0,383936
7.0,411001
0.0,65847
0.0,2794
9.0,529561
7.0,381164
6.0,359484
5.0,343580
7.0,447193
6.0,299164
0.0,44350
7.0,423793
2.0,142038
2.0,120366
4.0,204198
4.0,261686
9.0,477529
0.0,31873
4.0,264934
5.0,330908
2.0,166614
5.0,297404
5.0,292412
10.0,475049
7.0,368497
8.0,378344
9.0,497273
5.0,352076
9.0,487249
3.0,188654
1.0,93078
5.0,286692
0.0,83480
2.0,123686
5.0,285468
7.0,386280
2.0,136158
10.0,520793
3.0,217486
9.0,538729
7.0,438745
7.0,420433
4.0,246718
6.0,348844
7.0,382492
0.0,14521
8.0,385640
8.0,393440
6.0,286076
3.0,246062
6.0,280156
7.0,434657
2.0,105526
8.0,373221
9.0,524873
8.0,386896
1.0,171110
2.0,149038
7.0,415169
10.0,451817
3.0,207398
6.0,319940
5.0,303764
10.0,527121
9.0,490377
2.0,164734
1.0,163910
6.0,303092
0.0,35545
4.0,193598
7.0,429521
0.0,21306
0.0,46247
7.0,378888
7.0,424889
7.0,361153
5.0,307532
4.0,252790
9.0,474385
5.0,272150
2.0,175582
2.0,150798
6.0,357340
1.0,139630
5.0,289028
3.0,194582
