4.0,498113
0.0,80089
3.0,554225
1.0,326358
3.0,437097
2.0,365390
1.0,221630
2.0,223006
3.0,625881
3.0,574569
1.0,381878
3.0,561209
4.0,518241
2.0,320014
4.0,471849
2.0,284838
4.0,474785
0.0,31044
3.0,518865
1.0,235478
1.0,187518
1.0,236166
2.0,167438
2.0,229102
0.0,67625
1.0,182022
2.0,256166
0.0,83865
0.0,21283
4.0,491025
4.0,515953
4.0,496945
4.0,441649
1.0,213654
2.0,170790
3.0,405150
2.0,204254
1.0,289702
3.0,596209
1.0,304086
3.0,462345
2.0,186926
3.0,466297
4.0,543057
1.0,135214
1.0,244254
4.0,407046
0.0,79083
0.0,44494
4.0,493609
1.0,281990
2.0,310214
2.0,144694
2.0,240062
1.0,152662
4.0,452529
2.0,384702
1.0,140102
4.0,564489
1.0,397830
1.0,322438
2.0,271806
0.0,78341
2.0,228158
4.0,443769
4.0,422753
4.0,613313
2.0,235078
2.0,227318
2.0,189846
4.0,510121
3.0,618721
0.0,72780
4.0,519385
2.0,252318
3.0,406614
1.0,259958
1.0,293974
4.0,412721
0.0,94449
1.0,258798
0.0,92927
3.0,553073
3.0,450017
2.0,197878
3.0,433393
4.0,536425
4.0,417801
4.0,595617
1.0,220598
2.0,182494
2.0,342278
2.0,236550
3.0,545761
4.0,610785
4.0,409553
4.0,416977
4.0,472801
4.0,535057
4.0,425137
2.0,361166
2.0,279126
1.0,199934
3.0,589033
3.0,507049
0.0,81370
4.0,604505
0.0,51435
2.0,292838
3.0,519985
4.0,421841
1.0,293206
4.0,451297
2.0,290174
4.0,467673
2.0,230086
3.0,476425
1.0,343150
4.0,579881
1.0,363062
4.0,427937
3.0,445033
1.0,263102
4.0,431233
3.0,461217
2.0,213134
4.0,590753
4.0,619425
2.0,161734
3.0,517713
0.0,68734
3.0,470289
4.0,583049
4.0,492433
2.0,151166
2.0,400590
1.0,403782
1.0,319366
3.0,555337
4.0,432153
2.0,246302
2.0,141254
2.0,352414
1.0,305030
4.0,587169
2.0,188878
3.0,595057
3.0,432473
3.0,526473
2.0,277502
3.0,418265
1.0,255686
3.0,456705
1.0,151534
1.0,245798
4.0,485097
1.0,356134
3.0,571113
2.0,231254
1.0,368014
3.0,510793
1.0,231814
2.0,270950
4.0,420873
0.0,85490
2.0,210294
1.0,212662
1.0,371534
2.0,175614
4.0,448697
1.0,165862
1.0,373398
1.0,292390
0.0,76636
1.0,153558
4.0,484233
2.0,266278
2.0,291030
3.0,577937
1.0,335414
2.0,368662
1.0,191174
2.0,225526
3.0,593841
0.0,58391
3.0,467209
1.0,357710
3.0,599617
2.0,247030
3.0,567625
1.0,353158
1.0,241438
4.0,625153
1.0,262142
1.0,385526
0.0,36195
0.0,31810
3.0,529137
2.0,179710
1.0,236966
1.0,320646
4.0,449649
3.0,504617
3.0,473225
1.0,140782
2.0,216094
0.0,84225
1.0,297854
3.0,627281
0.0,90736
1.0,215622
1.0,242214
3.0,621705
4.0,494793
1.0,334070
4.0,541825
0.0,3668
2.0,137054
1.0,260966
2.0,302622
3.0,602537
1.0,186582
4.0,559257
0.0,6452
0.0,62685
1.0,301998
3.0,548233
3.0,428385
2.0,294758
2.0,135606
3.0,408129
1.0,184694
4.0,545305
3.0,423425
4.0,601881
3.0,414732
1.0,246830
4.0,546321
0.0,23198
0.0,92364
0.0,11430
2.0,274542
3.0,430673
4.0,548801
1.0,257758
1.0,307030
1.0,359310
1.0,311958
1.0,207118
2.0,143958
4.0,523041
1.0,288798
2.0,208526
3.0,488993
0.0,27360
0.0,63354
1.0,332686
1.0,181262
3.0,440977
0.0,89059
2.0,255126
1.0,376726
3.0,415569
1.0,201606
1.0,223422
2.0,188006
4.0,462721
1.0,396118
4.0,627937
2.0,196094
4.0,594473
2.0,239158
4.0,502753
2.0,313574
3.0,425849
4.0,505209
2.0,296510
4.0,560521
2.0,251406
0.0,8007
1.0,160342
2.0,393254
1.0,283574
1.0,303046
1.0,265902
3.0,491913
2.0,377430
2.0,237342
2.0,386270
3.0,586665
4.0,480961
1.0,347902
3.0,583737
4.0,513689
2.0,306542
4.0,439529
1.0,196470
2.0,244510
3.0,468177
1.0,188478
0.0,86867
2.0,156518
2.0,233430
1.0,234702
4.0,436697
1.0,240686
4.0,578521
2.0,238390
1.0,150190
2.0,363790
3.0,409041
3.0,424617
0.0,2133
3.0,597265
1.0,361766
1.0,324022
4.0,420057
3.0,460345
2.0,253254
2.0,169574
1.0,147022
2.0,303574
3.0,573385
4.0,566937
0.0,94826
4.0,589545
1.0,174158
2.0,220166
4.0,561817
0.0,79247
1.0,227702
1.0,149382
2.0,232206
2.0,362382
2.0,243702
2.0,154806
4.0,482625
1.0,150798
2.0,165294
0.0,27312
2.0,374046
2.0,180214
2.0,261502
3.0,502201
1.0,167982
4.0,490329
2.0,152982
1.0,170246
0.0,6616
3.0,450489
4.0,458033
0.0,81384
4.0,486705
2.0,355374
2.0,201246
1.0,155318
3.0,499897
2.0,199550
2.0,192726
2.0,299366
1.0,313046
2.0,149742
4.0,622337
1.0,271382
1.0,176230
0.0,48715
3.0,590145
2.0,140446
1.0,338086
0.0,65066
2.0,269262
3.0,489873
4.0,488625
0.0,21683
3.0,453089
2.0,348694
3.0,587809
4.0,549905
3.0,580921
2.0,249310
0.0,59440
2.0,358470
3.0,576793
3.0,623201
2.0,215190
3.0,549337
3.0,445977
2.0,330534
4.0,469721
0.0,17490
4.0,461577
2.0,379142
4.0,569233
1.0,264094
0.0,90842
0.0,69034
2.0,282398
2.0,219110
1.0,225198
2.0,260350
2.0,257206
1.0,290574
2.0,222102
0.0,12252
2.0,174710
2.0,264566
3.0,429545
4.0,413388
2.0,194382
3.0,541257
4.0,453577
4.0,603201
2.0,323334
3.0,405822
3.0,410041
2.0,171798
3.0,591521
3.0,569897
1.0,394326
3.0,412185
2.0,327526
1.0,164742
2.0,207614
3.0,422209
3.0,556417
3.0,439825
2.0,268222
1.0,285270
0.0,82861
1.0,142358
1.0,380070
2.0,372374
2.0,275478
2.0,138790
2.0,142662
2.0,287438
2.0,298326
2.0,284054
0.0,97377
2.0,375806
0.0,94753
2.0,248070
4.0,620929
4.0,577297
4.0,586081
4.0,408633
1.0,401718
4.0,411689
0.0,98836
0.0,12127
2.0,278318
2.0,350542
0.0,51417
0.0,50322
1.0,244870
1.0,166966
2.0,311502
3.0,550553
4.0,405014
3.0,482169
1.0,136742
1.0,291398
2.0,172782
2.0,300486
1.0,286950
4.0,430201
3.0,603913
4.0,456209
1.0,172374
1.0,277870
3.0,443121
4.0,571665
3.0,447001
1.0,272254
1.0,211742
1.0,354678
1.0,247614
3.0,413017
0.0,14670
0.0,4607
3.0,611465
2.0,211262
1.0,360014
3.0,483065
3.0,457561
2.0,333358
1.0,276790
2.0,193550
1.0,173270
1.0,226646
2.0,337390
2.0,242590
3.0,585033
0.0,10908
1.0,208126
0.0,19842
2.0,258142
1.0,193078
4.0,547537
3.0,542497
3.0,617121
3.0,471385
2.0,250326
2.0,293670
1.0,364638
3.0,523745
3.0,575649
2.0,184294
3.0,568737
1.0,336742
1.0,300990
1.0,200774
0.0,98482
2.0,370494
0.0,79190
3.0,417425
2.0,224854
4.0,506337
1.0,295222
1.0,159374
0.0,82904
3.0,469241
2.0,301478
2.0,177694
1.0,218542
2.0,200374
1.0,328334
1.0,143622
3.0,610241
2.0,347046
1.0,366262
4.0,517089
2.0,147494
2.0,143294
1.0,316646
4.0,450713
0.0,65152
4.0,511265
3.0,572225
1.0,265102
2.0,217126
0.0,55162
1.0,254662
2.0,180950
3.0,629585
4.0,524465
3.0,472257
1.0,214702
1.0,299862
4.0,442713
2.0,234350
1.0,250942
3.0,606441
1.0,157046
2.0,146454
3.0,496433
0.0,59404
1.0,256774
4.0,581657
2.0,153966
2.0,314606
1.0,279558
3.0,516561
2.0,241062
0.0,17571
3.0,509609
3.0,525241
4.0,509001
2.0,283206
2.0,367046
3.0,416617
0.0,43536
1.0,171350
2.0,205510
4.0,530921
4.0,489489
3.0,481385
4.0,540601
2.0,159854
1.0,225838
3.0,407422
2.0,395086
3.0,475129
0.0,15579
1.0,147910
2.0,241798
1.0,210718
3.0,434289
3.0,605169
2.0,178782
1.0,142982
3.0,413812
2.0,173694
1.0,232886
4.0,483449
4.0,459905
4.0,465777
4.0,447681
4.0,551161
1.0,351582
4.0,617849
0.0,51759
4.0,570513
1.0,161334
4.0,475953
1.0,169126
0.0,15454
1.0,346246
0.0,58028
3.0,608953
4.0,528385
1.0,349606
3.0,448081
2.0,321270
1.0,224398
3.0,562777
4.0,433001
2.0,195342
0.0,24449
3.0,494361
1.0,296846
4.0,596673
2.0,262590
2.0,196958
0.0,39964
4.0,605809
1.0,267822
1.0,314070
4.0,607057
3.0,535833
4.0,466721
1.0,180518
4.0,537761
4.0,544185
1.0,339766
4.0,608289
4.0,521777
2.0,404606
3.0,607697
2.0,164038
3.0,454961
2.0,158894
3.0,614001
3.0,453985
3.0,514297
1.0,141598
1.0,195662
3.0,449041
2.0,137710
2.0,289286
2.0,288422
3.0,479449
4.0,407825
3.0,493113
1.0,144310
0.0,62138
1.0,158366
2.0,281534
4.0,593225
2.0,186078
3.0,444089
3.0,530369
3.0,484657
0.0,8606
3.0,508465
0.0,38256
2.0,304550
4.0,440521
1.0,209814
1.0,233902
3.0,559929
2.0,396846
4.0,426625
3.0,458409
4.0,599017
2.0,214262
3.0,419753
1.0,230774
1.0,286158
2.0,157670
3.0,522361
3.0,435129
4.0,565809
1.0,378422
3.0,612705
2.0,329070
1.0,156190
2.0,155710
3.0,624513
4.0,584401
4.0,473657
4.0,444665
2.0,254118
1.0,310350
1.0,243230
2.0,176678
1.0,145990
3.0,537169
3.0,419073
1.0,154470
3.0,600865
2.0,181646
4.0,419369
1.0,222542
1.0,228622
2.0,279974
2.0,145574
1.0,175238
1.0,183910
2.0,297326
2.0,206734
2.0,286558
3.0,490681
4.0,485761
3.0,487193
3.0,557569
1.0,148606
4.0,433929
1.0,281158
3.0,495017
3.0,511937
4.0,572753
2.0,191590
4.0,435809
4.0,573921
3.0,480497
3.0,598457
4.0,576193
3.0,427161
4.0,527017
3.0,565161
2.0,273566
4.0,609553
1.0,344686
1.0,216582
3.0,515449
1.0,298830
2.0,334774
2.0,142038
3.0,459345
2.0,198734
3.0,546921
4.0,418761
4.0,450265
2.0,267246
3.0,615497
4.0,592089
1.0,199062
4.0,555873
3.0,452081
1.0,239558
3.0,438897
1.0,284422
4.0,575105
4.0,468697
2.0,259398
2.0,212246
3.0,486225
4.0,429105
3.0,431665
2.0,223870
1.0,268830
2.0,272734
1.0,194686
4.0,597841
4.0,512561
2.0,315846
1.0,253662
1.0,341486
4.0,434857
3.0,620137
3.0,582481
4.0,568153
4.0,424025
3.0,538553
4.0,437849
3.0,533073
