8.0,404738
6.0,255528
1.0,86224
6.0,291816
2.0,52032
8.0,384722
9.0,409077
7.0,315240
9.0,488157
3.0,163016
5.0,227520
1.0,52352
5.0,266560
8.0,328040
10.0,483485
10.0,456245
2.0,55568
6.0,271720
5.0,274528
9.0,471421
10.0,445621
7.0,338624
5.0,228472
8.0,357864
10.0,441685
3.0,212912
7.0,385442
4.0,167112
3.0,186544
9.0,450053
0.0,46909
0.0,60399
8.0,398482
7.0,352752
2.0,123136
8.0,370106
2.0,60464
4.0,168792
9.0,416205
7.0,364738
8.0,403274
8.0,393394
5.0,278952
1.0,121768
1.0,69368
5.0,310200
9.0,431701
4.0,149472
9.0,422245
3.0,173104
1.0,130096
5.0,300152
0.0,81364
8.0,382338
4.0,164848
3.0,140408
10.0,433037
1.0,49528
8.0,379322
2.0,84704
2.0,63960
4.0,157920
10.0,464773
3.0,224944
3.0,139800
7.0,329912
9.0,472293
2.0,53288
5.0,313704
3.0,164184
8.0,335120
3.0,148144
7.0,347864
5.0,276824
2.0,100072
1.0,50776
10.0,415285
2.0,102336
5.0,302984
3.0,189056
5.0,237504
3.0,184784
5.0,300896
10.0,421877
9.0,483101
6.0,256536
8.0,344368
10.0,487709
4.0,165832
2.0,59736
3.0,147144
6.0,306480
4.0,156056
2.0,119112
8.0,323944
6.0,274936
3.0,188104
4.0,183496
10.0,417013
7.0,321920
4.0,219800
8.0,362674
8.0,352080
7.0,361158
9.0,424653
10.0,469757
10.0,492469
10.0,437885
1.0,48360
6.0,264408
9.0,445069
2.0,134984
2.0,53952
4.0,142744
2.0,45600
2.0,76360
3.0,162144
8.0,316168
4.0,218576
3.0,142216
5.0,252216
5.0,273688
8.0,322248
8.0,338152
1.0,118656
4.0,177072
10.0,433965
7.0,323616
7.0,350248
1.0,113704
6.0,254560
9.0,466333
4.0,209376
3.0,149968
2.0,49744
6.0,231536
3.0,219032
3.0,196152
3.0,171192
5.0,299224
2.0,95080
4.0,182320
5.0,267624
2.0,113064
7.0,343912
2.0,70816
6.0,229848
5.0,238336
4.0,180160
3.0,159336
4.0,223352
6.0,279992
10.0,455437
3.0,209920
10.0,490365
9.0,442133
2.0,106792
1.0,85232
6.0,268264
4.0,181288
8.0,325544
8.0,372098
4.0,211240
8.0,317128
9.0,407458
3.0,182624
6.0,297544
4.0,200464
6.0,238672
2.0,56448
0.0,59227
7.0,365602
1.0,130896
9.0,415605
8.0,389586
1.0,98896
6.0,281952
6.0,226992
